Id,Nombre,Tipo,precio
58908,Zumo de melocotÃ³n y guayo,Desayuno,74.1
58903,Jugo de zanahoria y naranja con calabaza,Desayuno,29.2
58896,Jugo  bajar el colesterol,Desayuno,54.9
58875,Smoothie de coco y papaya,Desayuno,43.3
58854,Jugo contra la celulitis,Desayuno,73.0
58812,Batido vegano de fresa y platano,Desayuno,58.1
58800,Smoothie verde de espinacas y aguacate,Desayuno,4.0
58793,Jugo rojo antioxidante,Desayuno,31.2
58158,Horchata de chufa sin azÃºcar,Merienda,61.3
58740,Daiquiri de sandia,,91.7
58722,Michelada mexicana,,2.7
58711,Batido de remolacha y fresas,Desayuno,46.6
58624,Batido de dos colores,Desayuno,51.3
58565,Jugo tres en uno,Desayuno,9.5
58537,Granizado de pepino y limon,,47.3
58523,Batido de platano y cÃºrcuma,Desayuno,11.7
56915,Limonada con hielos de sabores,,17.8
58513,Smoothie verde de aguacate,Desayuno,90.7
58474,Batido de platano y helado,Postre,92.4
58441,Licuado de frutas  el verano,Desayuno,90.9
58358,coctel de limon y menta,,38.4
58290,Frappuccino,,25.3
58359,Daiquiri de platano y fresa,,52.9
58360,Mojito de coco,,0.2
58353,Leche de avena y linaza  adelgazar,Desayuno,39.0
58281,Smoothie verde de kiwi,Desayuno,11.2
58322,TÃ© moruno,Merienda,52.4
58328,Batido de proteÃ­na con platano y nueces,,65.7
58280,Lassi de fresa,,4.9
58227,Batido de proteÃ­na con huevo,Desayuno,63.7
58215,TÃ© de pinia  adelgazar,Desayuno,63.2
56581,Batido de avena y platano,Desayuno,89.7
58171,Batido de mandarina,Desayuno,40.6
58156,Batido verde de brocoli y pepino,Desayuno,5.0
58133,Coquito de almendras,Acompanamiento,68.9
58147,Batido de manzana verde con kiwi,Desayuno,79.4
58121,Jugo de avena y zanahoria,Desayuno,79.4
58122,Jugo de tamarindo  embarazadas,Desayuno,0.1
58131,Batido desintoxicante de mango y kiwi,Desayuno,37.8
58103,Atole de fresa,Desayuno,71.1
58042,Licuado de fresa con platano y avena,Desayuno,96.7
58035,Batido de platano y naranja,Desayuno,10.0
58006,Batido con Nesquik de fresa,Merienda,71.8
57845,Jugo antioxidante de zanahoria,Desayuno,7.8
57960,Batido energÃ©tico con frutas,Desayuno,44.0
57914,Smoothie de pinia y naranja,Desayuno,39.4
57846,Zumo de frambuesa  adelgazar,Desayuno,41.0
57842,TÃ© Chai,Merienda,90.8
57766,Batido de manzana y pera,Desayuno,23.0
57765,Batido de frutas bajo en calorÃ­as,Desayuno,15.3
57738,Ponche tradicional mexicano,,86.9
57724,Batido verde de espinacas y platano,Desayuno,49.5
57725,Bebida quema grasa con pepino,,21.8
57723,Batido de avena con frutas,Desayuno,42.9
57633,Batido de frutas antioxidante,Desayuno,33.5
57628,Ponche de frutas  ,,51.2
57553,Chocolate con leche de coco,,42.7
57513,Batido energÃ©tico  el desayuno,Desayuno,44.6
57489,Zumo de apio y pepino,Desayuno,47.3
57451,Batido de manzana y nueces,Desayuno,29.7
57462,Batido de chocolate Hershey's,Merienda,52.8
57428,InfusiÃ³n de salvia y limon,Desayuno,70.1
57419,InfusiÃ³n de bayas goji,,68.5
57413,InfusiÃ³n de jengibre y limon,Desayuno,97.1
57314,Mojito de flor de jamaica,,7.8
57302,Ponche de frutas ,Merienda,30.4
57259,Jugo energÃ©tico natural,Desayuno,1.1
57266,Mojito de fresa sin alcohol,,4.9
57225,Zumo depurativo de granada y pomelo,Desayuno,22.2
57181,Jugo de naranja zanahoria y jengibre,Desayuno,17.83
57128,Atole con piloncillo,Desayuno,75.8
57084,Limonada brasileÃ±a,,1.1
56922,Jugo natural  limpiar el colon,,58.0
56906,Mote con huesillos,,38.2
56892,Capuccino frappÃ©,Merienda,15.4
56880,Bebida hidratante casera,,67.2
56867,Batido de yogur y fresas,Desayuno,27.0
56849,Caipirinha tropical,,95.3
56738,Bloody Mary sin alcohol,,34.1
56726,Batido de pepino con arÃ¡ndanos,Desayuno,38.4
56722,Batido de tofu,,65.9
56673,Jugo de arÃ¡ndanos  adelgazar,Desayuno,40.8
56668,Sorbete de limon al vodka,,11.8
56666,Smoothie de arÃ¡ndanos con platano,,66.4
56609,Smoothie de granada,Desayuno,60.1
56563,Smoothie de pinia con helado,Postre,94.1
56522,Atole de guayaba,Desayuno,20.3
56371,Tescalate,,10.3
56496,Licuado de berros y pepino,Desayuno,75.7
56416,pinia colada con alcohol,,47.4
56412,Michelada de tamarindo,,36.1
56399,Limonada de coco casera,,47.5
56368,Chocolate con pimienta,Postre,61.9
56363,Amaretto Sour,,12.9
56262,Atole de amaranto,,34.5
56143,Smothie de naranja y platano,Desayuno,34.5
56103,Lassi de mango,,13.9
56047,Merengada de Oreo con helado,,43.0
55853,Batido de pinia y coco,,12.3
55523,coctel de frutas naturales,,8.6
55714,Batido de platano y galletas,Merienda,72.0
55499,ClericÃ³ argentino,,24.2
55459,Batido de chirimoya y naranja,Desayuno,35.2
55438,Sorbete de  Melon y cava,,2.9
55437,Cosmopolitan,,53.3
55432,Canelazo colombiano,,42.1
55405,Leche de coco casera con coco rallado,,51.1
55388,Tinto de verano con vino blanco,,51.7
55375,Jugo de  Melon y naranja,Desayuno,86.7
55326,Mojito de fruta de la pasiÃ³n,,73.7
55325,coctel rojo  ,,12.0
55303,Champurrado,Desayuno,15.9
55218,Batido con pinia y semillas de chÃ­a  adelgazar,Desayuno,3.5
55182,Licuado de avena miel y amaranto,nan,58.0
55181,Licuado de amaranto y papaya,,71.8
27782,Zumo de kiwi y fresas,,14.7
33801,Mojito cubano de lima,,70.7
18074,Capuchino de cafe platano y leche de almendras,nan,91.2
31160,Daiquiri con ,,85.0
31161,Daiquiri De platano,,61.1
8107,Batidos clasicos,,31.7
23412,cafe helado a la vainilla,,17.1
16224,Agua de horchata,,98.3
6362,Blue tequila,,95.2
33419,LÃ­cor de naranja,,49.8
35856,Chamoyada de mango,,34.8
16235,Baileys casero sin alcohol,,88.5
41139,Queimada Gallega,,2.6
16568,Licor de cafe,,72.1
16279,Michelada,,2.8
41030,Batido de  Melon con ,Desayuno,36.7
31166,Leche De Pantera,,21.9
53324,Mojito sin alcohol,,31.4
53322,LECHE DE ALPISTE,,91.4
53271,Leche de quinoa,,21.2
53270,Agua de chÃ­a,,22.4
53268,Zumo detox - pinia pepino y apio,nan,24.4
53206,Zumo detox de espinaca,Desayuno,79.3
53090,Batido de mango,Desayuno,11.5
53044,Leche de avellanas,,48.1
51436,Batido de fresa y mango bajo en calorÃ­as,Desayuno,52.6
41026,Batido de frutas con ,Desayuno,0.5
35099,coctel paloma con tequila,,69.1
8539,cafe irlandÃ©s,,94.8
53068,TÃ© de apio  adelgazar,Desayuno,92.8
53028,Jugo antioxidante de naranja,Desayuno,89.0
12064,Horchata de arroz,,27.5
55135,Zumo de zanahoria y manzana depurativo,Desayuno,10.0
55067,TÃ© de canela  adelgazar,Desayuno,11.8
55062,InfusiÃ³n  adelgazar de sauco,,44.2
55058,Jugo diurÃ©tico de pinia,,72.2
55057,Jugo diurÃ©tico con perejil,Desayuno,24.6
55053,Jugo verde detox - Lechuga y chayote,,89.7
55042,Jugo diurÃ©tico de pomelo,Desayuno,16.3
55043,Jugo verde de pepino,Desayuno,47.3
8512,Mojito cubano,,66.7
50244,Licor japonÃ©s Umeshu,,34.9
50245,Sake licor JaponÃ©s,,50.8
52963,TÃ© helado,,28.9
52962,Lulada,,32.0
52870,Batido de sandia y platano,Merienda,71.7
52856,Avena frÃ­a,Desayuno,76.8
52818,Batido de avena,Desayuno,32.3
52817,Batido de coco,,88.0
52692,SangrÃ­a de cava dulce,,28.1
52680,Gin tonic con fresas,,52.7
52674,Gin tonic con pepino,,74.0
52622,Batido de manzana y platano,Desayuno,58.5
52621,Batido de chocolate blanco,Postre,89.3
52620,Batido de fresa y kiwi,,93.0
52591,Jugo de manzana,,68.9
52584,Batido Nescafe,,37.2
52583,Bloody Mary,,69.7
52582,cafe irlandÃ©s con ron y baileys,,50.7
52578,Batido de kiwi,,98.9
52549,Coctel de vodka con maracuyÃ¡,,41.8
52534,Leche de arroz,,47.9
52531,Batido de oreo,Merienda,69.5
52524,Jugo de apio,Desayuno,74.9
52516,Crema de mandarina casera,,36.1
52515,cafe moka casero,,60.9
52514,Leche de avena,,28.5
52511,pinia colada exquisita con alcohol,,26.9
52509,SabAji³n colombiano,,66.0
52504,Agua de maracuyÃ¡,,93.2
52499,pinia colada sin alcohol,,79.2
52493,Mojito de fresa y limon refrescante,,70.3
52473,Agua de arroz,,16.8
52472,Jugo de naranja y limon,,80.0
52456,Leche de almendras casera,Desayuno,7.4
52455,Jugo de zanahoria mixto,,71.3
52450,Agua de jamaica,,54.9
52322,Escarlata navideÃ±a,,6.4
52263,GlÃ¼hwein,,9.2
52019,Horchata de arroz y leche,,37.6
52014,Batido de fresa y albahaca,,45.8
52010,cafe al Cointreau flambeado con una nube de nata,,7.4
51985,ClericÃ³ - Ponche Frutal  ,,40.2
51931,Sangria de cava con zumo de naranja,,61.6
51929,coctel Bellini,,20.1
51899,Ponche Caliente frutal,,99.5
51846,Batido cremoso de dulce de leche al Whisky Y Cocoa,,68.7
51844,Black orchid,,57.9
51816,Ponche sangriento  Halloween,,80.0
51691,Smoothie de mora y galletas oreo,,93.5
51684,Arroz con maiz y canela,,44.1
51664,Leche merengada,,59.0
51625,frappuccino de vainilla casero,Desayuno,50.0
51618,Pisco sour en 4 pasos,,84.6
51586,Batido silvestre,,93.6
51585,Batido de banano y frambuesa,,47.8
51579,Smoothie de mantequilla de  mani­ y banano,Desayuno,59.2
51553,Batido de helado de vainilla y limon,Postre,93.5
51543,Batido de helado de vainilla y frutilla,Merienda,76.8
51527,Batido de arandanos y frutilla,,69.0
51517,Bebida caliente de menta y chocolate,,72.1
51507,Zumo de  Melon y fresas,Desayuno,70.7
51477,Besos de Angel,,98.8
51456,Batido de mora y fresa,Desayuno,65.2
51437,Batido de mango y coco,,41.3
51434,Batido de manzana y mango,,39.2
51355,Batido de guanabana y frutilla,,51.3
51354,Batido de mora y coco,,21.3
51352,Batido de manzanas y frutillas bajo en calorÃ­as,Desayuno,1.7
51350,Batido de banano y frutilla,,92.7
51322,Batido de zanahoria y manzana bajo en calorias,Desayuno,4.4
51321,Zumo de papaya y cÃ­tricos,,38.5
51318,Batido de coco y vainilla,,5.9
51307,Daiquiri de mango rustico,,52.5
51306,Daiquiri de frutilla o fresa,,16.3
51215,Copa de agua de valencia,,88.4
51214,Mimosa con cava,,66.8
51209,Sorbete de cava y fresas frescas,Postre,22.1
51124,Batido de arÃ¡ndanos,,90.8
51123,Batido de helado ron y uvas pasas,nan,69.3
51121,Batido de helado y limon,,95.4
51109,Batido de almendras,,5.7
51108,Batido de helado y frutos rojos,,19.6
51105,Batido de helado y frutillas,,71.0
51089,Batido de lulo,,57.1
51088,Batido cremoso de dulce de leche al whisky,,94.7
51029,Bebida caliente de Navidad,,13.8
51018,Canelazo quiteÃ±o,,5.3
51015,cafe diplomÃ¡tico,,80.4
51010,Caspiroleta de galleta,,44.5
51011,CAFE DE SOYA,,4.1
50978,Smoothie de moras con yogur,Postre,38.5
50949,TÃ© helado de melocotÃ³n,,86.3
50218,Rebujito  la feria de Abril,,40.4
50219,coctel San Francisco,,45.1
50217,Rebujito andaluz,,55.3
50215,coctel Negroni,,58.3
50214,Long Island Iced Tea,,46.8
50143,La original Queimada de Galicia,,75.3
50142,Queimada Gallega casera,,61.4
49028,Tequila golpeado,,20.0
48248,coctel de vermouth,,67.1
48146,Ponche De CulÃ©n,,32.9
48122,Ponche de duraznos,,99.5
47953,Coctel de ron con maracuyÃ¡,,36.9
47770,jugo de fresa con mora,,18.0
47765,Batido de chocolate,Desayuno,88.3
47675,Mistela de Betarragas,,42.0
47558,Ponche de leche condensada,Acompanamiento,41.5
47554,tardon mireÃ±o,,33.4
47509,Licor de oro de ChiloÃ©,,71.8
46896,coctel âNochevieja en BÃ©rchulesâ,,91.2
46221,cafe irlandÃ©s flameado,,42.1
46111,Coctel de vino tino con frutas,,41.1
45707,Batido de zanahoria y naranja,Desayuno,85.3
45356,Gran Terremoton,,28.2
45334,Smoothie de fresa,,43.5
45319,Terremoto 6Â°,,24.6
45222,tragOsorno,,70.2
45183,Licor de parchita,Acompanamiento,27.1
44841,CÃCTEL âPINK FASHIONâ,,17.9
44674,Agua de alfalfa,,87.8
44671,Agua de apio con limon,,4.1
44673,AGUA DE PEPINO,,63.2
44158,Batido de frutas con yogur,,50.7
44025,Batido de yogurth,,41.2
43719,Licor de nisperos al Bonilla,,73.4
43669,Como prer Licores Caseros al Bonilla,,10.8
43522,Coctel BoraBora,,3.1
43477,Cortado de leche con panela,,50.5
43406,Malteada de chocolate,Merienda,43.9
43409,KAKI FRESH,,20.6
43375,Malteada de helado,Postre,44.9
43351,Mojito cubano original,,27.5
43248,SangrÃ­a de cava con fresas,,19.6
43177,cafe con naranja,,1.8
43067,Pisco mango sour,,75.6
42921,Batido de aguacate brasileno,,20.7
42917,Amor en llamas coctel,,2.1
42881,Jugo de pinia y limon,Desayuno,0.3
42570,frape,,59.6
42088,Mojito bacardi,,69.7
42075,Limonada con crema de coco ,Desayuno,17.0
42058,cafe mexicano,,11.9
41884,Pisco punch,,20.2
41866,Licuado de frijol,,4.1
41867,Pisco collins,,89.9
41859,Limonada suiza,,34.1
41796,Leche de ponche,,55.3
41761,sangria tradicional,,69.7
41601,RONPOM,,62.6
41570,Coquito con canela,,70.0
41496,Pisco sour peruano autentico,,59.7
41495,Bebida de El capitan,,57.9
41490,Cocktail de durazon en almibar,,34.7
41487,Charronegro de tequila,,50.9
41482,Bebida la jirafa,,59.7
41483,Machacao  chupitos,,23.3
41479,Cocktail Daiquiri blanco,,38.8
41480,Coctel margarita refrescante,,94.1
41466,Coctel tequila limon,,23.1
41449,cafe irlandÃ©s con nata,,25.0
41446,Ponche de huevo facil,,3.4
41440,Licor de moras con vodka,,34.3
41412,SangrÃ­a con melocotÃ³n,,72.2
41414,cafe veneciano casero,,80.3
41408,Terremoto trago Chileno,,22.5
41401,Coctel mariachi de tequila,,15.1
41400,VINO TINTO AL COCO,,76.4
41397,Sangria facil,,27.7
41390,SangrÃ­a con licor,,35.6
41383,Ponche de uvas con sidra,,99.7
41381,Daiquiry coctel,,23.4
41382,pinia coladaÂ y crema de coco,,51.8
41361,Daiquiri Criollo con ron blanco,,14.3
41362,Daiquiri de fresas frozen,,11.2
41350,Cocktail de Bacardi especial,,75.2
41354,cafe BrasileÃ±o con ron,,57.7
41342,Cubalibre de ron Venezolano frio,,94.8
41344,Ponche colombiano,,42.0
41340,Caipirinha con ron,,42.8
41336,Bolivar cocktail,,71.5
41334,pinia colada riquisima facil,,79.4
41335,coctel destornillador,,31.3
41330,Batido de banana y cafe frio,,19.6
41324,Precion pinia colada,,14.2
41317,Daiquiri puertoriqueÃ±o,,35.3
41321,Coctel de cafe casero,,46.2
41314,Bebida coquito de  casero,,49.1
41316,Coquito achocolatado,,31.7
41311,Bebida Acapulco Gold colada,,60.3
41312,Daiquiri con ron y limon,,61.7
41308,Ponche De Naranja con ron,,77.1
41301,cafe bombÃ³n,,25.8
41291,Bul de frutas,,80.8
41294,Coctel Acapulco,,32.5
41287,Trago Aruba,,54.7
41284,SangrÃ­a con ginebra,,37.8
41281,Licor de Majuelo casero,,46.0
41271,Ponche crema Venezolano con huevo,,18.7
41268,cafe con frutas y vodka,,97.5
41263,Cerveza verde bebida,,93.2
41261,Cerveza limeÃ±a con leche condensada,,94.4
41260,Cerveza con especias casera,,78.5
41254,Ponche de cerveza,,4.3
41249,Coctel de cerveza refrescante,,22.2
41250,Como se prer Bull con cerveza,,61.2
41245,Licor de higos secos caseros,,72.7
41239,Licor de grosella con vainilla casero,,19.1
41238,Aguardiente de madroÃ±o casero,,32.6
41236,YungueÃ±o bebida,,85.9
41230,coctel piedra,,98.4
41223,Agua de Valencia con triple sec,,60.5
41224,Coctel levantamuertos,,84.8
41216,Black Velvet cocktail,,87.6
41212,Agua de Valencia con cointreau,,70.5
41213,SangrÃ­a de cava casera,,4.6
41211,Agua de Valencia con rodajas de naranja,,34.3
41205,Zumo de pinias y fresas frescas,,51.7
41200,Batido de mandarina con helado,,64.4
41187,Batido de sandÃ­a  Melon y platano,nan,16.4
41179,ZUMO MULTIVITAMINADO (),,56.7
41177,ZUMO DE UVAS (),,79.2
41176,ZUMO DE PIÃA NATURAL (),,5.2
41174,Zumo de manzana con ,Desayuno,1.4
41169,VIRGEN COLADA,,41.3
41159,SORBETE DE PIÃA COLADA,,49.1
41161,TNT,,77.6
41150,SOMBRERO,,27.4
41148,SANGRÃA TROPICAL,,27.0
41144,Canelones de San Esteban,,8.1
41146,SangrÃ­a de brandy,,26.1
41143,RON COOLER,,67.0
41141,REFRESQUITO DE LIMON,,28.4
41136,PONCHE PELEÃN,,21.8
41134,Ponche puertorriqueÃ±o  Navidad,,39.6
41135,Ponche de leche ,,56.1
41132,PONCHE DE CAFÃ,,40.9
41121,ORGASMO AZUL,,24.1
41118,Ojo rojo,,15.2
41113,Mojito con limon,,37.5
41114,Mojito cubano coctel,,9.7
41105,MANHATTAN,,23.7
41106,MARGARITA CLASICA,,87.2
41107,MARGARITA DE FRAMBUESA,,41.7
41101,LICOR DE WHISKY ( CAROLANS MELODY BAILEY),nan,28.2
41098,LICOR DE CREMA DE CHOCOLATE,,63.3
41095,Licor de cafe gallego,,98.8
41089,JARABE DE FLORES DE SAÃCO (SAMBUCUS NIGRA),,20.4
41073,Dry Martini,,70.6
41070,DAIQUIRI FLORIDA,,9.6
41052,CASPIROLETA,,35.8
41046,CAFÃ ROMANO,,4.0
41041,Coctel Brandy flip,,35.5
41040,BLUE MOON,,0.6
41035,Batido de yogur,Desayuno,9.4
41038,Bloody Mary cocktail,,65.5
41034,Batido de turron de Jijona,,20.6
41027,BATIDO DE LECHUGA Y YOGUR,,19.8
41019,Amor prohibido bebida tropical,,76.8
41017,Como se pre Americano coctel,,94.3
41014,Alexander,,57.4
41009,Agua de Valencia con cava,,56.0
41008,AGUA DE ASTURIAS,,50.3
40448,MIROS DE RIBERA,,99.6
39996,DOLÃ DE PALLER,,97.7
37274,batido multifrutas,,33.4
37237,Licor de menta al Bonilla,,40.8
37230,Licor Casero al Bonilla,nan,7.5
36821,Limoncello casero,,49.3
36689,frapuccino de chocolate,,51.8
36349,Batido de chocolate con leche,,43.2
36273,Esperma de Pitufo,,75.7
36138,Gin tonic de Tanqueray,,74.5
35979,Ponche crema original,,28.5
35811,coquito de cafe,,66.7
35779,moka con espuma de ron,,58.0
35719,coctel de pinia y durazno,,92.1
35240,Leche con Platano,,16.4
35057,Pisco sour espumoso,,79.8
34770,FrappÃ© de cafe,,44.6
34622,coctel de maracuyÃ¡ y ron,,31.9
34623,TEQUILIBRIO,,29.2
34387,Limonada frozen,,76.7
34205,Ponche casero,,59.0
34146,BATIDO DE CALABAZA,,79.8
34002,Agua de vertiente natural,,23.4
33953,Ron Collins,,54.7
33886,Malteada de fresa,Merienda,23.0
33778,Ponche a la romana,,92.5
33759,Jugo de naranja con leche,,48.2
33671,ROMPON,,20.3
33436,SabAji³n costeÃ±o,,71.6
33395,Vino de naranja casero,,2.8
33085,SangrÃ­a de countreau,,24.0
32735,AMARETO CAFE,,63.5
32564,SangrÃ­a ligera,,8.8
32533,Batido de frutas con helado,Merienda,54.5
32487,AGUA DE NARANJA CON PEPINO,,8.1
32218,licor de frambueza frutillas,nan,84.5
32147,Limonchelo,,34.1
32114,Ponche crema venezolanisimo,,6.0
32001,daiquiri pinia,,56.3
31902,cap,,45.4
31416,Batido de cafe frÃ­o,,94.5
29018,Ponche andino casero,,70.0
28942,Clamato,,50.9
28881,Agua de valencia,,10.9
28604,Batido de tomate y pepino,Desayuno,32.2
27901,Batido de albaricoque y naranjas,,63.4
27888,Batido de yogurt,,64.3
27791,Batido de platano con chocolate,,33.7
27330,Crema espumosa de cafe,,23.8
27293,Chicha de Arroz con pinia,,14.8
27062,pinia Colada con ron blanco,,47.5
27059,Ponche de frutas,,8.1
27060,Ponche,,63.5
26899,Daiquiry,,27.4
26723,Ponche crema casero,,77.3
26523,Ponche crema tradicional,,3.3
24254,Atolillo,,21.1
23883,Negro en camisa,,1.9
23484,Sorbete de orujo,,56.2
19835,Ponche fish house,,44.9
19834,Ponche de uvas,,8.5
19831,Ponche de frutas sin alcohol,,57.1
19833,Ponche de tequila,,80.0
19830,Ponche Chevalier,,75.9
19809,Oasis,,42.8
19800,Mint tequila,,46.5
19784,coctel lumumba,,48.3
19783,Luces de La Habana,,32.2
19770,Licor de Higos Secos,,5.7
19766,Licor de grosella,,30.7
19767,Licor de grosella con vainilla,,30.6
19763,Licor de cafe casero,,25.7
19751,La jirafa,,84.2
19755,Leche de pantera,,98.8
19748,Jugo de Tomate,,91.0
19739,Horchata de ajonjolÃ­,,53.3
19733,Green demon,,87.4
19730,Gin tonic clasico,,84.1
19718,El Perico,,2.9
19713,Daiquiri de fresa,,55.1
19714,Daiquiri de tequila,,99.3
19709,Chocolate al cafe,,47.1
19712,Daiquiri criollo,,75.8
19695,Cola de mono chileno,,66.5
19689,coctel Princesa,,99.9
19682,coctel Margarita,,36.6
19679,coctel Gitana,,43.1
19670,coctel Cupido,,81.2
19672,coctel Daiquiri,,89.5
19661,Cocktail Alfonso,,28.5
19659,Cerveza verde,,55.0
19642,Cafetticco,,57.1
19643,Caiprinha,,11.7
19627,cafe brasileÃ±o,,54.3
19624,cafe americano,Desayuno,77.4
19620,cafe a la napolitana,,37.3
19622,cafe al chocolate,,11.7
19617,Blody Mary,,47.2
19602,Batido de jamon con leche de almendra,Desayuno,44.0
19592,Amanecer moscovita,,7.0
19586,Aguardiente de cafe del Bierzo,,18.5
19583,Acapulco de noche,,39.9
18681,Aguardiente de Naranja,,8.8
18590,Espuma de Vino Tinto,,65.3
17511,SangrÃ­a con limon y canela,,26.1
17305,Batida de Halls (batido de Halls),,6.4
16865,PacharÃ¡n casero,,16.3
16768,Mojito en Plato,,94.0
16572,Licor mallorquin de Hierbas Dulces,,8.6
